run,ticker,entry_date,entry_px,shares,last_date,bridged,exit_date,exit_px,reason
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2019-09-26,297.63,57.1259,2020-04-08,True,2020-04-08,267.96,paired
BRIDGE_SPY_DISCLOSURE,F,2020-04-09,5.51,2851.2604,2020-04-13,False,2020-04-14,5.27,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2019-12-26,321.65,58.8166,2020-04-14,True,2020-04-14,280.98,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-01-02,323.54,58.8061,2020-04-14,True,2020-04-14,280.98,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-04-09,277.58,56.5951,2020-04-14,True,2020-04-14,280.98,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2019-12-17,319.92,58.8446,2020-04-15,True,2020-04-15,277.57,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2019-12-27,323.74,58.8959,2020-04-15,True,2020-04-15,277.57,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-04-09,277.58,56.5922,2020-04-15,True,2020-04-15,277.57,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-01-29,328.38,58.7576,2020-04-21,True,2020-04-21,276.73,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-01-23,330.63,58.8921,2020-04-22,True,2020-04-22,278.35,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-02-20,337.74,59.0303,2020-04-22,True,2020-04-22,278.35,paired
BRIDGE_SPY_DISCLOSURE,GILD,2020-04-17,85.17,187.2606,2020-04-28,False,2020-04-29,83.97,rollback
BRIDGE_SPY_DISCLOSURE,TWTR,2020-04-23,28.43,540.7818,2020-04-28,False,2020-04-29,30.06,rollback
BRIDGE_SPY_DISCLOSURE,CCL,2020-04-15,11.88,1320.9056,2020-04-30,False,2020-05-01,14.9,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-04-24,280.73,55.1908,2020-05-01,True,2020-05-01,285.31,paired
BRIDGE_SPY_DISCLOSURE,HBAN,2020-04-23,7.87,1953.3531,2020-05-01,False,2020-05-04,8.34,rollback
BRIDGE_SPY_DISCLOSURE,SYF,2020-04-23,16.06,957.1682,2020-05-01,False,2020-05-04,17.95,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2019-12-18,320.0,58.8646,2020-05-04,True,2020-05-04,280.74,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-02-19,337.79,59.1455,2020-05-06,True,2020-05-06,288.04,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-11,290.34,56.9635,2020-05-20,True,2020-05-20,295.82,paired
BRIDGE_SPY_DISCLOSURE,AMAT,2020-05-08,52.41,312.2418,2020-05-21,False,2020-05-22,55.02,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-04-30,291.71,60.9363,2020-05-27,True,2020-05-27,302.12,paired
BRIDGE_SPY_DISCLOSURE,AAL,2020-04-15,12.52,1253.3207,2020-05-28,False,2020-05-29,10.48,rollback
BRIDGE_SPY_DISCLOSURE,BAC,2020-05-11,23.11,715.726,2020-05-28,False,2020-05-29,24.42,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-11,290.34,56.9606,2020-05-29,True,2020-05-29,302.46,paired
BRIDGE_SPY_DISCLOSURE,F,2020-05-11,5.18,3193.2926,2020-05-29,False,2020-06-01,5.73,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-22,294.57,56.8615,2020-06-01,True,2020-06-01,303.62,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-29,302.46,57.2862,2020-06-02,True,2020-06-02,306.55,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-04-24,280.73,55.188,2020-06-10,True,2020-06-10,321.42,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-04-29,291.53,59.9715,2020-06-10,True,2020-06-10,321.42,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-02,306.55,57.2899,2020-06-10,True,2020-06-10,321.42,paired
BRIDGE_SPY_DISCLOSURE,SLB,2020-04-23,15.85,969.9468,2020-06-10,False,2020-06-11,19.12,rollback
BRIDGE_SPY_DISCLOSURE,OXY,2020-04-24,14.18,1092.6996,2020-06-10,False,2020-06-11,17.84,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-19,294.35,56.743,2020-06-11,True,2020-06-11,311.46,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-27,302.12,59.275,2020-06-11,True,2020-06-11,311.46,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-02,306.55,57.2871,2020-06-11,True,2020-06-11,311.46,paired
BRIDGE_SPY_DISCLOSURE,LRCX,2020-05-11,26.247,630.1521,2020-06-11,False,2020-06-12,29.2803,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-20,295.82,56.8022,2020-06-12,True,2020-06-12,308.24,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-02,306.55,57.2842,2020-06-12,True,2020-06-12,308.24,paired
BRIDGE_SPY_DISCLOSURE,CRM,2020-06-11,176.64,104.274,2020-06-23,False,2020-06-24,187.51,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-10,321.42,61.6076,2020-06-25,True,2020-06-25,303.47,paired
BRIDGE_SPY_DISCLOSURE,ORCL,2020-06-19,54.21,342.2154,2020-07-13,False,2020-07-14,56.67,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-23,313.49,58.8375,2020-07-14,True,2020-07-14,313.3,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-05-29,302.46,57.2834,2020-07-15,True,2020-07-15,322.41,paired
BRIDGE_SPY_DISCLOSURE,F,2020-07-15,6.54,2843.349,2020-07-17,False,2020-07-20,6.8,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-07-15,322.41,57.6737,2020-07-20,True,2020-07-20,321.43,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-07-15,322.41,57.6708,2020-07-24,True,2020-07-24,320.95,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-07-29,322.12,60.6558,2020-08-13,True,2020-08-13,336.61,paired
BRIDGE_SPY_DISCLOSURE,AMD,2020-06-16,55.72,332.6842,2020-08-17,False,2020-08-18,82.8,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-10,321.42,61.6045,2020-08-18,True,2020-08-18,338.34,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-08-13,336.61,62.3901,2020-08-19,True,2020-08-19,339.05,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-08-19,339.05,62.2492,2020-08-21,True,2020-08-21,337.92,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-07-20,321.43,58.1614,2020-09-01,True,2020-09-01,350.21,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-08-18,338.34,62.2672,2020-09-01,True,2020-09-01,350.21,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-08-18,338.34,62.264,2020-09-04,True,2020-09-04,346.13,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-08-21,337.92,61.6429,2020-09-04,True,2020-09-04,346.13,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-09-04,346.13,61.5148,2020-09-21,True,2020-09-21,325.7,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-09-21,325.7,60.0236,2020-09-25,True,2020-09-25,322.58,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-10,321.42,61.6015,2020-10-15,True,2020-10-15,343.71,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-09-25,322.58,59.0214,2020-10-19,True,2020-10-19,348.65,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-07-15,322.41,57.6679,2020-11-09,True,2020-11-09,363.97,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-26,306.16,57.7159,2020-11-11,True,2020-11-11,356.4,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-07-28,322.43,59.9255,2020-11-11,True,2020-11-11,356.4,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-09-08,336.71,61.0343,2020-11-13,True,2020-11-13,355.27,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-11,356.4,61.1209,2020-11-17,True,2020-11-17,359.97,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-10-15,343.71,59.3626,2020-11-19,True,2020-11-19,355.6,paired
BRIDGE_SPY_DISCLOSURE,MRO,2020-06-19,6.7,2769.0187,2020-11-25,False,2020-11-27,6.46,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-19,314.17,59.0433,2020-11-27,True,2020-11-27,363.84,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-11,356.4,61.1178,2020-11-27,True,2020-11-27,363.84,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-16,360.98,61.3794,2020-11-30,True,2020-11-30,362.83,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-09-01,350.21,61.6224,2020-12-02,True,2020-12-02,364.82,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-30,362.83,63.048,2020-12-09,True,2020-12-09,370.88,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-10-19,348.65,59.3313,2021-01-05,True,2021-01-05,368.1,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-27,363.84,63.1796,2021-01-12,True,2021-01-12,378.89,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-01,303.62,56.9684,2021-01-14,True,2021-01-14,380.59,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-09-01,350.21,61.6193,2021-01-14,True,2021-01-14,380.59,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-20,357.5,61.8737,2021-01-14,True,2021-01-14,380.59,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-12-16,369.82,64.1059,2021-01-14,True,2021-01-14,380.59,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-14,380.59,64.9145,2021-01-28,True,2021-01-28,376.36,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-14,380.59,64.9113,2021-01-28,True,2021-01-28,376.36,paired
BRIDGE_SPY_DISCLOSURE,AAPL,2021-01-14,130.8,188.8919,2021-01-28,False,2021-01-29,135.83,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-09,363.97,60.7198,2021-02-01,True,2021-02-01,373.72,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-12-02,364.82,62.8927,2021-02-01,True,2021-02-01,373.72,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-18,360.91,61.8258,2021-02-10,True,2021-02-10,392.12,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-02,379.65,63.9446,2021-02-10,True,2021-02-10,392.12,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-03,382.44,63.8616,2021-02-10,True,2021-02-10,392.12,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-29,375.63,63.8979,2021-02-16,True,2021-02-16,393.96,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-12,378.89,64.6306,2021-02-18,True,2021-02-18,389.59,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-12,389.85,64.5387,2021-02-23,True,2021-02-23,384.66,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-15,376.72,64.7061,2021-02-26,True,2021-02-26,384.35,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-16,393.96,65.0413,2021-02-26,True,2021-02-26,384.35,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-18,389.59,64.8146,2021-02-26,True,2021-02-26,384.35,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-29,375.63,63.8947,2021-03-03,True,2021-03-03,385.79,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-28,376.36,63.8663,2021-03-05,True,2021-03-05,380.46,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-06-29,301.41,57.563,2021-03-17,True,2021-03-17,394.53,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-03-02,389.82,65.3962,2021-03-30,True,2021-03-30,394.42,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-01-05,368.1,63.735,2021-03-31,True,2021-03-31,395.34,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-11,391.24,64.8134,2021-04-06,True,2021-04-06,405.76,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-12-14,368.64,64.144,2021-04-07,True,2021-04-07,405.94,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-03-03,385.79,65.1347,2021-04-08,True,2021-04-08,407.93,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-03-02,389.82,65.3929,2021-04-13,True,2021-04-13,411.53,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-03-02,389.82,65.3896,2021-04-14,True,2021-04-14,412.83,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-07,405.94,64.7224,2021-04-15,True,2021-04-15,413.74,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2020-11-27,363.84,63.1764,2021-04-20,True,2021-04-20,413.91,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-03-17,394.53,65.1856,2021-04-21,True,2021-04-21,411.51,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-03-31,395.34,64.8143,2021-04-21,True,2021-04-21,411.51,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-14,412.83,64.5812,2021-05-03,True,2021-05-03,419.43,paired
BRIDGE_SPY_DISCLOSURE,MDLZ,2021-04-21,59.37,441.8542,2021-05-04,False,2021-05-05,60.94,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-21,411.51,63.7447,2021-05-05,True,2021-05-05,417.38,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-20,413.91,64.4107,2021-05-06,True,2021-05-06,415.83,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-03,419.43,64.3589,2021-05-10,True,2021-05-10,422.5,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-13,411.53,64.5878,2021-05-11,True,2021-05-11,413.1,paired
BRIDGE_SPY_DISCLOSURE,HAL,2020-06-19,13.78,1346.1953,2021-05-11,False,2021-05-12,22.63,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-23,384.66,64.9766,2021-05-12,True,2021-05-12,411.23,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-08,407.93,64.6467,2021-05-12,True,2021-05-12,411.23,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-15,413.74,64.8541,2021-05-12,True,2021-05-12,411.23,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-02-16,393.96,65.0381,2021-05-14,True,2021-05-14,413.21,paired
BRIDGE_SPY_DISCLOSURE,MRK,2021-05-06,77.44,348.7235,2021-05-18,False,2021-05-19,78.925,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-06,415.83,64.9395,2021-05-19,True,2021-05-19,406.92,paired
BRIDGE_SPY_DISCLOSURE,BMY,2021-05-14,65.2,412.686,2021-05-25,False,2021-05-26,66.72,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-20,411.8,65.9927,2021-06-01,True,2021-06-01,422.57,paired
BRIDGE_SPY_DISCLOSURE,AAL,2021-05-17,22.32,1207.978,2021-06-03,False,2021-06-04,25.13,rollback
BRIDGE_SPY_DISCLOSURE,CCL,2021-05-17,27.3,987.5722,2021-06-03,False,2021-06-04,30.92,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-19,406.92,65.6231,2021-06-04,True,2021-06-04,420.75,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-10,422.5,65.3644,2021-06-08,True,2021-06-08,423.11,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-26,418.87,66.2378,2021-06-11,True,2021-06-11,424.2,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-07,422.59,67.1542,2021-06-14,True,2021-06-14,424.43,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-06,405.76,64.7724,2021-06-15,True,2021-06-15,425.42,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-11,413.1,64.9842,2021-06-15,True,2021-06-15,425.42,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-16,424.63,67.001,2021-06-24,True,2021-06-24,424.89,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-09,423.18,66.9641,2021-06-25,True,2021-06-25,425.9,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-11,424.2,67.0322,2021-07-02,True,2021-07-02,431.67,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-04-22,415.89,63.9364,2021-07-08,True,2021-07-08,428.78,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-15,425.42,67.1673,2021-07-08,True,2021-07-08,428.78,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-01,422.57,67.0586,2021-07-16,True,2021-07-16,436.01,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-07-16,436.01,67.0734,2021-07-23,True,2021-07-23,437.52,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-07-23,437.52,67.0128,2021-07-28,True,2021-07-28,439.68,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-16,424.63,66.9977,2021-08-06,True,2021-08-06,442.1,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-07-09,432.53,67.0367,2021-08-13,True,2021-08-13,445.59,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-07-02,431.67,67.5531,2021-08-18,True,2021-08-18,442.96,paired
BRIDGE_SPY_DISCLOSURE,WMT,2021-05-19,46.9033,569.3847,2021-08-18,False,2021-08-19,49.4433,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-07,422.59,67.1508,2021-08-20,True,2021-08-20,440.23,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-07,419.89,64.8602,2021-09-01,True,2021-09-01,452.56,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-24,424.89,66.8296,2021-09-02,True,2021-09-02,453.32,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-08,423.11,67.0368,2021-09-08,True,2021-09-08,450.89,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-08-13,445.59,67.3208,2021-09-09,True,2021-09-09,450.7,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-08-20,440.23,67.1048,2021-09-09,True,2021-09-09,450.7,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-08-06,442.1,67.3759,2021-09-14,True,2021-09-14,448.12,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-08-23,445.16,67.1651,2021-09-29,True,2021-09-29,435.19,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-08,450.89,67.4817,2021-09-29,True,2021-09-29,435.19,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-14,448.12,67.1823,2021-09-30,True,2021-09-30,436.02,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-30,436.02,66.7775,2021-10-15,True,2021-10-15,444.75,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-08-24,447.97,67.2817,2021-10-20,True,2021-10-20,451.13,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-09,450.7,67.3732,2021-10-22,True,2021-10-22,453.13,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-10-22,453.13,66.8721,2021-11-01,True,2021-11-01,460.3,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-01,452.56,67.566,2021-11-09,True,2021-11-09,469.32,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-29,435.19,66.7862,2021-11-09,True,2021-11-09,469.32,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-10-20,451.13,66.9939,2021-11-09,True,2021-11-09,469.32,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-11-02,460.22,66.9691,2021-11-09,True,2021-11-09,469.32,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-07-28,439.68,67.1399,2021-11-11,True,2021-11-11,465.21,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-06-25,425.9,67.07,2021-11-17,True,2021-11-17,469.0,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-10-15,444.75,66.92,2021-11-29,True,2021-11-29,464.07,paired
BRIDGE_SPY_DISCLOSURE,INTC,2021-11-09,51.54,610.3831,2021-12-08,False,2021-12-09,51.3,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-11-09,469.32,67.028,2021-12-09,True,2021-12-09,468.15,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-11-30,462.0,66.2016,2021-12-14,True,2021-12-14,463.09,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-12-14,463.09,66.0991,2021-12-17,True,2021-12-17,461.55,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-09,450.7,67.3699,2021-12-20,True,2021-12-20,454.48,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-11-10,465.58,66.9424,2021-12-29,True,2021-12-29,476.98,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-07-08,428.78,66.9824,2021-12-30,True,2021-12-30,477.93,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-12-29,476.98,66.3125,2022-01-06,True,2022-01-06,467.89,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-12-20,454.48,65.816,2022-01-12,True,2022-01-12,471.59,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-11-11,465.21,66.9116,2022-01-19,True,2022-01-19,458.13,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-11-10,465.58,66.9391,2022-01-21,True,2022-01-21,445.56,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-09-30,436.02,66.7742,2022-01-24,True,2022-01-24,432.03,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-12-17,461.55,66.0468,2022-01-24,True,2022-01-24,432.03,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-01-12,471.59,66.9467,2022-01-28,True,2022-01-28,432.68,paired
BRIDGE_SPY_DISCLOSURE,GPS,2022-01-26,17.88,1621.2879,2022-02-01,False,2022-02-02,18.46,index_drop
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-12-31,475.64,66.428,2022-02-03,True,2022-02-03,450.95,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-02-02,455.5,66.5528,2022-02-08,True,2022-02-08,446.73,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-01-10,462.7,66.9072,2022-02-11,True,2022-02-11,449.41,paired
BRIDGE_SPY_DISCLOSURE,MS,2022-01-28,99.1,286.344,2022-02-11,False,2022-02-14,104.03,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-02-08,446.73,66.6235,2022-02-14,True,2022-02-14,439.92,paired
BRIDGE_SPY_DISCLOSURE,VIAC,2021-05-19,39.43,677.2683,2022-02-16,False,2022-02-16,29.58,delisted
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-05-19,406.92,65.6198,2022-02-17,True,2022-02-17,443.22,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-01-28,432.68,65.5803,2022-02-22,True,2022-02-22,431.89,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-02-14,439.92,66.8159,2022-03-01,True,2022-03-01,435.04,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-02-14,439.92,66.8125,2022-03-08,True,2022-03-08,419.62,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-02-23,432.66,65.5721,2022-03-08,True,2022-03-08,419.62,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-01-28,432.68,65.577,2022-03-09,True,2022-03-09,425.14,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-01-28,432.68,65.5737,2022-03-09,True,2022-03-09,425.14,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-02-17,443.22,65.9268,2022-03-09,True,2022-03-09,425.14,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-03-08,419.62,65.1568,2022-03-10,True,2022-03-10,422.52,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-02-14,439.92,66.8092,2022-03-14,True,2022-03-14,420.89,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-03-02,432.37,65.5932,2022-03-15,True,2022-03-15,419.77,paired
BRIDGE_SPY_DISCLOSURE,AVGO,2022-03-10,58.556,471.2862,2022-03-21,False,2022-03-22,60.172,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-03-11,428.12,65.3635,2022-03-22,True,2022-03-22,445.86,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-03-16,429.89,65.114,2022-03-22,True,2022-03-22,445.86,paired
BRIDGE_SPY_DISCLOSURE,KIM,2022-03-10,23.54,1172.2709,2022-03-23,False,2022-03-24,24.02,rollback
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-11-17,469.0,66.8705,2022-03-24,True,2022-03-24,445.94,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2021-12-09,468.15,66.4199,2022-03-24,True,2022-03-24,445.94,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-03-10,422.52,65.3079,2022-03-24,True,2022-03-24,445.94,paired
BRIDGE_SPY_DISCLOSURE,SPY_BRIDGE,2022-03-22,445.86,65.4038,2022-03-29,True,2022-03-29,460.02,paired
